text,created_at,id_str
“Donald Trump launches new men's fragrance-- "Empire" -- @Macys "Because every man has his own empire to build'” http://t.co/LBk4XIr1FO,03-25-2015 20:06:44,580823147873767424
Jack Nicklaus II gave the best tribute to a parent I have ever heard at yesterday’s Congressional Gold Medal Ceremony honoring @jacknicklaus,03-25-2015 17:06:21,580777753135419392
Will be on @megynkelly tonight at 9:00. WILL BE TALKING ABOUT EVERYTHING!,03-23-2015 23:25:39,580148430900695041
Entrepreneurs: See yourself as an organization. Pay attention to every facet of your life. What's strong? What's weak? What's missing?,03-17-2015 20:28:22,577929490564800516
Entrepreneurs: We win in our daily lives by being careful with every day every moment.,03-17-2015 20:25:41,577928816422711298
Entrepreneurs: There are no guarantees but being ready sure beats being taken by surprise. Know everything you can about what you're doing.,03-13-2015 20:02:36,576473453555032064
The problem with the U.S. is that our leadership has no knowledge or ability to negotiate or see into the future. Every nation beats us!,03-12-2015 12:35:13,575998479786360833
Entrepreneurs: Being stubborn is a big part of being a winner. Never give up!,03-11-2015 20:29:52,575755541437419520
Entrepreneurs: Cover your bases. Know everything you can about what you're doing.,03-09-2015 21:18:04,575042896535101441
Ringling Brothers is phasing out their elephants. Ifor one will never go again. They probably used the animal rights stuff to reduce costs,03-05-2015 23:55:16,573632902149378048
Every sport evolves. Every sport gets bigger and more athletic and you have to keep up. -- Tiger Woods,03-05-2015 23:04:57,573620239432302592
Because of Rodolfo Rosas Moya who owes me lots of money Mexico will never again host the Miss Universe Pageant.,03-05-2015 22:57:33,573618377740124160
Despite Mexico's interest in again hosting the Miss Universe Pageant it will be because of Rodolfo Rosas Moya that it will never happen.,03-05-2015 22:52:50,573617193654575104
Entrepreneurs: Don’t ever think you’ve done it all already or that you’ve done your best. You haven't-- so don't limit yourself!,03-03-2015 15:51:54,572786484966764544
Via @BreitbartNews: "DONALD TRUMP: EXEC AMNESTY WILL MAKE ILLEGAL IMMIGRATION ‘WORSE THAN IT’S EVER BEEN" http://t.co/3AwAAXAEIs,02-28-2015 18:30:49,571739313156825088
Via @DailyCaller by @alweaver22:“Trump: Obama One Of ‘The Worst Things That’s Ever Happened To Israel’” http://t.co/0a3vkunMbp,02-25-2015 23:07:44,570721837593841664
I told everybody the Oscars were no good—Nielsen ratings confirmed one of the lowest ratings in history.,02-24-2015 15:26:18,570243325552414720
The talks between the U.S. and Iran are going on forever  WORLD'S LONGEST NEGOTIATION. Obama has no idea what he is doing - incompetent!,02-23-2015 23:35:53,570004147451392001
What ever happened to the good old days of The Academy Awards. This show is an insult to the past just plain bad!,02-23-2015 05:13:35,569726744527290368
Worst graphics and stage backdrop ever at the Oscars. Show is terrible really BORING!,02-23-2015 04:02:03,569708741576286209
Among the lowest temperatures EVER in much of the United States. Ice caps at record size. Changed name from GLOBAL WARMING to CLIMATE CHANGE,02-18-2015 12:17:41,568021533131718656
Entrepreneurs: Don't ever think you've done it all already or that you've done your best. Don't sell yourself short!,02-11-2015 18:54:04,565584569215496194
Brian Williams who is not the nice guy that people think he is has now become totally irrelevant. He will never again hold court!,02-11-2015 03:26:35,565351161990250497
Watched @davidaxelrod on @oreillyfactor and the dog hit me even after I made a big contribution to his charity. I never went bankrupt!,02-10-2015 10:16:02,565091814898925568
Entrepreneurs: Brainpower is the ultimate leverage.,02-05-2015 18:45:37,563408115497177088
Best Apprentice episode EVER tonight at 8:00.,02-03-2015 01:00:04,562415188155318272
Remember tonight's 8 o’clock episode of Celebrity Apprentice is the best ever—you will see nothing like it on tv. @ApprenticeNBC,02-02-2015 22:07:48,562371836156317696
Tonight's episode of @ApprenticeNBC is not only the best episode ever it has a great lesson in life. Don't miss it!,02-02-2015 16:29:34,562286717387157504
Love that Patriots won - Brady is best ever! Seahawks pass    was DUMBEST play in the history of football! Great going COACH B!,02-02-2015 03:23:01,562088772188516353
I'm looking forward to the Super Bowl but looking even more forward to Monday night at 8:00 - best episode EVER of Celebrity Apprentice!,02-01-2015 21:51:19,562005301109743616
When I broadly proclaimed Mitt “choked” – and would do it again—everybody said yeah he’s right.,01-30-2015 19:07:17,561239245046947841
Mitt did the right thing—not because he had to-- but because he never would have been given a second chance after his first fiasco,01-30-2015 19:00:28,561237526699311104
Everyone is saying the bad news is that Donald Trump is going to take credit &amp; they are right—Mitt wouldn’t have won anyway.,01-30-2015 18:59:57,561237396877221890
Entrepreneurs:  Achievers move forward at all times. Achievement is not a plateau it's a beginning.,01-28-2015 21:18:40,560547531164499968
My parents:"Trust in God and be true to yourself." -- Mary MacLeod Trump"Know everything you can about what you're doing."  Fred C. Trump,01-28-2015 19:03:32,560513524112560128
Surprise @oreillyfactor used my name big league in pre-ads to promote the show—then talked about everyone else but me!,01-28-2015 18:24:28,560503691267309568
“Trump: 'Never Give Up' on Farmland Value Rally” http://t.co/5bDsBUkjOH @TerryBranstad @KimReynoldsIA @ChuckGrassley @SenJoniErnst @BNorthey,01-28-2015 16:11:58,560470349268406273
Two of the best ever episodes of Celebrity Apprentice tonight at 8. Totally vicious and crazy! I will live tweet.,01-26-2015 23:22:06,559853818352254976
Entrepreneurs:  Everything starts with you. Realize that you're in charge.  Whatever happens you're responsible.,01-22-2015 20:49:46,558365931559473152
Entrepreneurs:  See yourself as victorious. This will focus you in the right direction. Put everything you've got into what you're doing.,01-22-2015 20:44:57,558364717056806913
Via @CarolinaLive by @JoelAllenWPDE:“Big names wrap up largest ever SC Tea Party Coalition Convention” http://t.co/52xCeywzZp,01-20-2015 00:37:15,557336016538075136
The episode of the Apprentice that everyone has been waiting for....Joan Rivers stars and she is and does GREAT!  Next Monday night at 8:00,01-15-2015 16:23:02,555762089575194624
Despite what the haters and losers like to say I never filed for bankruptcy but WOW the preeminent gaming company Caesars just did.,01-15-2015 15:51:46,555754219831955456
Some of the women on Celebrity Apprentice are absolutely crazy - maybe the wildest thing ever on reality television. Watch tonight!,01-12-2015 11:02:12,554594184964108288
The French police are afraid to go into many  communities. How did France let this all happen and how did the female terrorist ever escape?,01-10-2015 09:52:29,553851865105186816
Entrepreneurs:  Be totally focused. Know everything you can about what you're doing. Give your work 100% of your concentrated effort.,01-09-2015 20:43:05,553653206820327424
Goodnight everyone sleep tight!,01-08-2015 07:25:59,553090223849340928
Everyone is asking me to cover The Apprentice LIVE on twitter. I will do so. Tonight 9 to 11. IT WILL BE A GREAT EVENING OF TELEVISION!,01-04-2015 15:51:20,551767846364413953
The Mar-a-Lago Club was amazing tonight. Everybody was there the biggest and the hottest. Palm Beach is so lucky to have best club in world,01-01-2015 07:02:39,550547634218614784
To EVERYONE including all haters and losers HAPPY NEW YEAR. Work hard be smart and always remember  WINNING TAKES CARE OF EVERYTHING!,12-31-2014 21:15:21,550399835682390016
Where’s the electability? Jeb is losing to HRC by 13 points. A Bush will never beat a Clinton. Wake up @GOP!,12-30-2014 21:24:24,550039726510850048
If you can’t see it it will never happen. Bring your vision to fruition through perseverance and hard work. That will build momentum.,12-29-2014 21:40:12,549681315436838913
Can the relationship between the mayor of New York City and the police force ever be fixed?  Tune in to @foxandfriends at 7:15.,12-29-2014 10:56:03,549519209185968128
Entrepreneurs: Absorb assess and then act. Don't negate your own power. Whatever you've been dealt know you can deal with it.,12-23-2014 15:46:38,547418010567589888
Entrepreneurs: Whatever happens you're responsible. If it doesn't happen you're responsible.,12-22-2014 16:08:50,547061208223084544
Entrepreneurs: Realize that becoming an entrepreneur is not a group effort. You're in charge. Everything starts with you.,12-22-2014 16:07:01,547060749781434368
“See yourself as victorious! That will focus you in the right direction.” – Trump Never Give Up,12-16-2014 15:01:19,544869889606184961
How many more times do we all have to watch and pay for that stupid and never ending #SmokeyBearHug commercial. How much is govt. spending?,12-16-2014 04:19:42,544708422370086912
The CIA deserves our praise for taking the fight to the enemy in the dark corners of the world. The CIA perseveres the politicians whine!,12-15-2014 21:14:52,544601510328692737
The Jets should have let them score to get the number one draft pick who will be really good. It will just never change for them!,12-15-2014 00:48:07,544292787324469248
Isn't it interesting that immediately after September 11th everybody was asking for and indeed demanding torture of any kind. No reports!,12-12-2014 07:44:42,543310458946850818
I will miss @Letterman &amp; doing his show. He was always intriguing &amp; smart. You never knew what would happen --  but he was fair!,12-11-2014 16:07:02,543074487403823105
Entrepreneurs: Cover your bases. Know everything you can about what you're doing. Then go with your gut. Your instincts r there for a reason,12-11-2014 15:15:27,543061508323016706
Entrepreneurs:  See yourself as victorious. Look at the solution not the problem. And never give up!,12-11-2014 15:10:52,543060353299808256
Durst is a disaster at operating the new World Trade Center. It takes forever for workers or visitors to get in with impossible security.,12-11-2014 01:09:40,542848656786063360
“Generals don't panic; then the troops never panic.” - @SHAQ,12-10-2014 21:28:33,542793014788517888
ObamaCare continues to increase insurance premiums &amp; raise record deductibles. New Congress must use every tool to defund.,12-09-2014 20:47:22,542420259433500672
I never gave anybody hell! I just told the truth and they thought it was hell. -- Harry S. Truman,12-05-2014 15:31:45,540891282823213056
“Keep your focus global and you may very well find yourself ahead of the game.” – Trump Never Give Up,12-03-2014 20:46:35,540245737939161088
Brainpower is the ultimate leverage. Keep your focus intact!,12-02-2014 20:07:16,539873452141076482
